Area,Element Code,Element,Item Code,Item,Year,Unit,Value,Flag Description
Mexico,5910,Export Quantity,1875,Wood pulp,2010,tonnes,371,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5910,Export Quantity,1875,Wood pulp,2011,tonnes,252,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5910,Export Quantity,1875,Wood pulp,2012,tonnes,131,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5910,Export Quantity,1875,Wood pulp,2013,tonnes,66,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5910,Export Quantity,1875,Wood pulp,2014,tonnes,241,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5910,Export Quantity,1875,Wood pulp,2015,tonnes,168,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5910,Export Quantity,1875,Wood pulp,2016,tonnes,7009,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5910,Export Quantity,1875,Wood pulp,2017,tonnes,13605,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5910,Export Quantity,1875,Wood pulp,2018,tonnes,3245,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5910,Export Quantity,1875,Wood pulp,2019,tonnes,3538,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5910,Export Quantity,1875,Wood pulp,2020,tonnes,57,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5910,Export Quantity,1875,Wood pulp,2021,tonnes,57,"Aggregate, may include official, semi-official, estimated or calculated data"
Mexico,5510,Production,1685,Mechanical and semi-chemical wood pulp,2017,tonnes,0,Official figure
Mexico,5510,Production,1685,Mechanical and semi-chemical wood pulp,2018,tonnes,0,Official figure
Mexico,5510,Production,1685,Mechanical and semi-chemical wood pulp,2019,tonnes,0,Official figure
Mexico,5510,Production,1685,Mechanical and semi-chemical wood pulp,2020,tonnes,0,Official figure
Mexico,5510,Production,1685,Mechanical and semi-chemical wood pulp,2021,tonnes,0,Official figure
Mexico,5610,Import Quantity,1685,Mechanical and semi-chemical wood pulp,2017,tonnes,42117,Figure from international organizations
Mexico,5610,Import Quantity,1685,Mechanical and semi-chemical wood pulp,2018,tonnes,38505,Figure from international organizations
Mexico,5610,Import Quantity,1685,Mechanical and semi-chemical wood pulp,2019,tonnes,23726,Figure from international organizations
Mexico,5610,Import Quantity,1685,Mechanical and semi-chemical wood pulp,2020,tonnes,45015,Estimated value
Mexico,5610,Import Quantity,1685,Mechanical and semi-chemical wood pulp,2021,tonnes,27223,Official figure
Mexico,5910,Export Quantity,1685,Mechanical and semi-chemical wood pulp,2017,tonnes,13147,Figure from international organizations
Mexico,5910,Export Quantity,1685,Mechanical and semi-chemical wood pulp,2018,tonnes,3000,Estimated value
Mexico,5910,Export Quantity,1685,Mechanical and semi-chemical wood pulp,2019,tonnes,3000,Imputed value
Mexico,5910,Export Quantity,1685,Mechanical and semi-chemical wood pulp,2020,tonnes,8,Unofficial figure
Mexico,5910,Export Quantity,1685,Mechanical and semi-chemical wood pulp,2021,tonnes,8,Imputed value
Mexico,5510,Production,1654,Mechanical wood pulp,1961,tonnes,48300,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1962,tonnes,51600,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1963,tonnes,49700,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1964,tonnes,44400,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1965,tonnes,56000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1966,tonnes,60000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1967,tonnes,64000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1968,tonnes,62000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1969,tonnes,59000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1970,tonnes,66000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1971,tonnes,62000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1972,tonnes,62000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1973,tonnes,61000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1974,tonnes,58000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1975,tonnes,51000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1976,tonnes,54000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1977,tonnes,54000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1978,tonnes,60000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1979,tonnes,60000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1980,tonnes,46000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1981,tonnes,50000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1982,tonnes,53000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1983,tonnes,56000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1984,tonnes,65000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1985,tonnes,103000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1986,tonnes,117000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1987,tonnes,107000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1988,tonnes,107000,Imputed value
Mexico,5510,Production,1654,Mechanical wood pulp,1989,tonnes,107000,Imputed value
Mexico,5510,Production,1654,Mechanical wood pulp,1990,tonnes,126000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1991,tonnes,108000,Figure from international organizations
Mexico,5510,Production,1654,Mechanical wood pulp,1992,tonnes,39000,Figure from international organizations
Mexico,5510,Production,1654,Mechanical wood pulp,1993,tonnes,13000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1994,tonnes,15000,Imputed value
Mexico,5510,Production,1654,Mechanical wood pulp,1995,tonnes,19600,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1996,tonnes,33000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1997,tonnes,10000,Imputed value
Mexico,5510,Production,1654,Mechanical wood pulp,1998,tonnes,14000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,1999,tonnes,42000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2000,tonnes,32000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2001,tonnes,42000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2002,tonnes,167000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2003,tonnes,174000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2004,tonnes,38000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2005,tonnes,39000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2006,tonnes,40000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2007,tonnes,40000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2008,tonnes,39000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2009,tonnes,30000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2010,tonnes,0,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2011,tonnes,0,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2012,tonnes,0,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2013,tonnes,17000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2014,tonnes,8000,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2015,tonnes,0,Official figure
Mexico,5510,Production,1654,Mechanical wood pulp,2016,tonnes,0,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1961,tonnes,2200,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1962,tonnes,3500,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1963,tonnes,5600,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1964,tonnes,9200,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1965,tonnes,9700,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1966,tonnes,7400,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1967,tonnes,14300,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1968,tonnes,14800,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1969,tonnes,13600,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1970,tonnes,22500,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1971,tonnes,17600,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1972,tonnes,25300,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1973,tonnes,25200,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1974,tonnes,37300,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1975,tonnes,14600,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1976,tonnes,16600,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1977,tonnes,11100,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1978,tonnes,13800,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1979,tonnes,19500,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1980,tonnes,26500,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1987,tonnes,0,Imputed value
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1992,tonnes,17181,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1993,tonnes,2140,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1994,tonnes,400,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1995,tonnes,37400,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1996,tonnes,100,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1997,tonnes,6000,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1998,tonnes,2200,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,1999,tonnes,900,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2000,tonnes,900,Estimated value
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2001,tonnes,0,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2002,tonnes,0,Estimated value
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2003,tonnes,9000,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2004,tonnes,24458,Figure from international organizations
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2005,tonnes,22139,Figure from international organizations
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2006,tonnes,9713,Figure from international organizations
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2007,tonnes,9713,Estimated value
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2008,tonnes,9713,Estimated value
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2009,tonnes,60,Figure from international organizations
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2010,tonnes,38,Figure from international organizations
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2011,tonnes,16,Figure from international organizations
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2012,tonnes,3,Official figure
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2013,tonnes,6,Figure from international organizations
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2014,tonnes,6,Figure from international organizations
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2015,tonnes,1382,Figure from international organizations
Mexico,5610,Import Quantity,1654,Mechanical wood pulp,2016,tonnes,2,Figure from international organizations
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,1961,tonnes,300,Official figure
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,1962,tonnes,1300,Official figure
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,1987,tonnes,0,Imputed value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,1992,tonnes,36,Official figure
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,1993,tonnes,36,Imputed value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,1994,tonnes,0,Imputed value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,1995,tonnes,0,Imputed value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,1996,tonnes,100,Official figure
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,1997,tonnes,100,Imputed value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,1998,tonnes,0,Official figure
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,1999,tonnes,0,Imputed value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2000,tonnes,0,Estimated value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2001,tonnes,0,Estimated value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2002,tonnes,0,Estimated value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2003,tonnes,0,Estimated value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2004,tonnes,0,Estimated value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2005,tonnes,0,Estimated value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2006,tonnes,0,Estimated value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2007,tonnes,0,Estimated value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2008,tonnes,0,Estimated value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2009,tonnes,0,Estimated value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2010,tonnes,0,Estimated value
Mexico,5910,Export Quantity,1654,Mechanical wood pulp,2011,tonnes,0,Estimated value
